Step,num_cops,num_crimes_committed,num_arrests_made,tax_rate,total_stolen,total_trade_income,avg_wealth,total_wealth,avg_crime_perception,vote_outcome,iteration,param,value
142,5.0,180.0,25.0,0.05,406.1877359063777,1734.5353033714302,4.777356464139455,238.8678232069727,0.4479999999999999,0.0,11,cops,7
143,5.0,180.0,25.0,0.05,406.1877359063777,1759.721261655225,4.847724268487798,242.3862134243899,0.44799999999999995,0.0,11,cops,7
144,5.0,180.0,25.0,0.05,406.1877359063777,1789.7724398323867,4.975554292481731,248.77771462408649,0.44800000000000006,0.0,11,cops,7
145,5.0,182.0,25.0,0.05,416.328759942469,1820.2716207668889,5.09647285944865,254.8236429724325,0.44,0.0,11,cops,7
146,5.0,184.0,25.0,0.05,424.3118689330764,1852.6569107265211,5.233839585783669,261.69197928918345,0.43199999999999994,0.0,11,cops,7
147,5.0,184.0,26.0,0.05,424.3118689330764,1883.3824986600323,5.256838512418094,262.84192562090476,0.44799999999999995,0.0,11,cops,7
148,5.0,184.0,26.0,0.05,424.3118689330764,1914.7919120417498,5.381741705614744,269.08708528073726,0.44800000000000006,0.0,11,cops,7
149,5.0,186.0,26.0,0.05,433.8057616590369,1949.9033167029145,5.539955824244337,276.9977912122167,0.444,0.0,11,cops,7
150,5.0,186.0,26.0,0.05,433.8057616590369,1985.1903023629009,5.696639229404805,284.83196147024023,0.44400000000000006,0.0,11,cops,7
151,5.0,186.0,26.0,0.05,433.8057616590369,2030.4026742123112,5.9670685819911276,298.35342909955625,0.444,0.0,11,cops,7
152,5.0,186.0,26.0,0.05,433.8057616590369,2066.3087346452994,6.113360907436433,305.66804537182156,0.44400000000000006,0.0,11,cops,7
153,5.0,186.0,26.0,0.05,433.8057616590369,2114.0819098666193,6.397609194234018,319.8804597117009,0.44400000000000006,0.0,11,cops,7
154,5.0,186.0,26.0,0.05,433.8057616590369,2143.552219102508,6.441025105960379,322.0512552980189,0.444,0.0,11,cops,7
155,5.0,186.0,26.0,0.05,433.8057616590369,2187.2240863269676,6.657951497314713,332.8975748657357,0.444,0.0,11,cops,7
156,5.0,186.0,26.0,0.05,433.8057616590369,2223.2166958235216,6.7675459884203235,338.3772994210161,0.444,0.0,11,cops,7
157,5.0,190.0,26.0,0.05,452.69240902472484,2266.6128556434296,6.958532152235635,347.9266076117817,0.43200000000000005,0.0,11,cops,7
158,5.0,190.0,26.0,0.05,452.69240902472484,2298.8945050527523,7.007508149784132,350.37540748920674,0.41600000000000004,0.0,11,cops,7
159,5.0,192.0,26.0,0.05,464.54728775190256,2349.968285386537,7.284416453659237,364.2208226829619,0.41200000000000003,0.0,11,cops,7
160,5.0,194.0,26.0,0.05,473.79294354331796,2390.5923958600865,7.419930898684486,370.9965449342243,0.412,0.0,11,cops,7
161,5.0,196.0,26.0,0.05,486.83897361740674,2432.4337367885614,7.564265940009427,378.21329700047113,0.408,0.0,11,cops,7
162,5.0,198.0,26.0,0.05,497.1742103133629,2457.4731315352738,7.493860415537781,374.69302077688906,0.39599999999999996,0.0,11,cops,7
163,5.0,198.0,26.0,0.05,497.1742103133629,2497.745806725723,7.613756330541188,380.68781652705934,0.39599999999999996,0.0,11,cops,7
164,5.0,200.0,26.0,0.05,502.73699121539096,2546.0333636369746,7.824699364788038,391.23496823940184,0.3919999999999999,0.0,11,cops,7
165,5.0,204.0,26.0,0.05,517.2035463978928,2586.9631618537605,7.931570637311346,396.57853186556724,0.38799999999999996,0.0,11,cops,7
166,5.0,206.0,27.0,0.05,526.7992050985251,2640.8173638649414,7.9567678408433595,397.838392042168,0.37199999999999994,0.0,11,cops,7
167,5.0,216.0,27.0,0.05,572.7212634696093,2680.6583165326697,8.047421574634791,402.37107873173943,0.35200000000000004,0.0,11,cops,7
168,5.0,226.0,28.0,0.05,627.8988428450389,2718.0588749452254,8.00022806070583,400.0114030352914,0.332,0.0,11,cops,7
169,5.0,238.0,30.0,0.05,718.9837476842042,2765.7788721085617,7.838034424582645,391.9017212291323,0.34800000000000003,0.0,11,cops,7
170,5.0,248.0,30.0,0.05,758.8344553305694,2795.503457664863,7.804678565000619,390.23392825003083,0.28800000000000003,0.0,11,cops,7
171,5.0,250.0,33.0,0.05,763.8168560274239,2823.60061949527,6.8854988932133745,344.2749446606686,0.35200000000000004,0.0,11,cops,7
172,5.0,258.0,34.0,0.05,804.9093585067178,2850.8155991014655,6.604019172371912,330.20095861859556,0.3440000000000001,0.0,11,cops,7
173,5.0,260.0,35.0,0.05,815.4652625019128,2867.3380377340277,6.233409202505577,311.6704601252788,0.3559999999999999,0.0,11,cops,7
174,5.0,262.0,35.0,0.05,826.3051408145732,2885.4026514995467,6.14297345697672,307.148672848836,0.352,0.0,11,cops,7
175,5.0,270.0,37.0,0.05,854.8275983114299,2911.587342280718,5.813403078993914,290.67015394969576,0.37200000000000005,0.0,11,cops,7
176,5.0,272.0,37.0,0.05,869.8302272686251,2938.5177550743324,5.849297913956488,292.4648956978244,0.364,0.0,11,cops,7
177,5.0,276.0,37.0,0.05,895.2701780989707,2959.9434057976987,5.8174564163138704,290.8728208156935,0.36399999999999993,0.0,11,cops,7
178,5.0,280.0,37.0,0.05,907.9162419223926,2979.1580336627444,5.762279768683998,288.11398843419977,0.36,0.0,11,cops,7
179,5.0,286.0,38.0,0.05,923.3436127098585,2995.0698145882097,5.493926037544168,274.6963018772084,0.35600000000000004,0.0,11,cops,7
180,5.0,286.0,38.0,0.05,923.3436127098585,3025.426712724783,5.590087608064745,279.5043804032372,0.3439999999999999,0.0,11,cops,7
181,5.0,294.0,38.0,0.05,960.388238361903,3040.221532036776,5.471860669032712,273.59303345163556,0.332,0.0,11,cops,7
182,5.0,300.0,40.0,0.05,970.0360691487483,3055.77478820958,4.9002987873391834,245.0149393669591,0.37200000000000005,0.0,11,cops,7
183,5.0,306.0,40.0,0.05,999.9120827127074,3061.298770264433,4.719267552946067,235.96337764730336,0.36000000000000015,0.0,11,cops,7
184,5.0,312.0,40.0,0.05,1016.5700970087814,3086.706292871498,4.79484202682566,239.74210134128296,0.3559999999999999,0.0,11,cops,7
185,5.0,326.0,43.0,0.05,1077.8204957787761,3102.840404886135,4.496603648608183,224.83018243040917,0.41200000000000003,0.0,11,cops,7
186,5.0,334.0,43.0,0.05,1104.4084229959903,3116.2577420822076,4.4343693144801115,221.7184657240056,0.38799999999999996,0.0,11,cops,7
187,5.0,342.0,43.0,0.05,1113.9657699516515,3131.195830350362,4.392077201058934,219.60386005294666,0.376,0.0,11,cops,7
188,5.0,346.0,44.0,0.05,1126.4866536949999,3150.4429167731073,4.056040947708302,202.80204738541514,0.38,0.0,11,cops,7
189,5.0,350.0,44.0,0.05,1142.9353393496945,3167.8546268677237,4.067807237615655,203.3903618807828,0.36,0.0,11,cops,7
190,5.0,358.0,45.0,0.05,1161.6499188416078,3182.1189166053646,3.953682965266614,197.68414826333068,0.364,0.0,11,cops,7
191,5.0,366.0,46.0,0.05,1188.4272766095473,3194.4057009347116,3.7897520737902575,189.48760368951287,0.37200000000000005,0.0,11,cops,7
192,5.0,370.0,46.0,0.05,1204.5898386108788,3210.4091854573626,3.796224472205745,189.81122361028727,0.3560000000000001,0.0,11,cops,7
193,5.0,380.0,46.0,0.05,1224.442215302519,3226.481366113109,3.802421180305744,190.12105901528716,0.34,0.0,11,cops,7
194,5.0,384.0,48.0,0.05,1242.8605258886141,3242.948734148419,3.558210551652305,177.91052758261532,0.35200000000000004,0.0,11,cops,7
195,5.0,390.0,49.0,0.05,1250.5248927783937,3258.655969966433,3.338013426013943,166.90067130069718,0.34800000000000003,0.0,11,cops,7
196,5.0,392.0,49.0,0.05,1255.454796368686,3275.017946228138,3.3718987581065263,168.59493790532636,0.3440000000000001,0.0,11,cops,7
197,5.0,396.0,49.0,0.05,1266.1438327081896,3287.2613727418848,3.3509186922742398,167.54593461371198,0.332,0.0,11,cops,7
198,5.0,396.0,49.0,0.05,1266.1438327081896,3295.250973356658,3.2813156660523304,164.06578330261652,0.32799999999999996,0.0,11,cops,7
199,5.0,404.0,51.0,0.05,1283.0967704016316,3310.305032573548,2.9427541177297365,147.13770588648683,0.3559999999999999,0.0,11,cops,7
0,10.0,32.0,7.0,0.1,93.66045261209379,4.425824932130321,4.335077087866496,216.75385439332484,0.32766666666666666,0.0,11,cops,10
1,10.0,44.0,11.0,0.1,133.80878524015915,10.453064122487536,3.7269281426075778,186.3464071303789,0.4003333333333333,0.0,11,cops,10
2,10.0,50.0,16.0,0.1,149.12151097893545,16.20812774648786,2.8954563741241923,144.77281870620968,0.5166666666666666,0.0,11,cops,10
3,10.0,58.0,19.0,0.1,161.67305608743007,18.293855763547835,2.3493444270357413,117.46722135178707,0.5703333333333334,0.0,11,cops,10
4,10.0,58.0,21.0,0.1,161.67305608743007,22.050811695013888,2.0418038494844226,102.09019247422111,0.5923333333333334,0.0,11,cops,10
5,10.0,58.0,21.0,0.1,161.67305608743007,27.180152984561637,1.8977028085813128,94.88514042906566,0.5923333333333334,0.0,11,cops,10
6,10.0,58.0,21.0,0.1,161.67305608743007,30.84684565019648,1.75014811566762,87.507405783381,0.5923333333333333,0.0,11,cops,10
7,10.0,60.0,21.0,0.1,163.00306522103708,38.00198353490039,1.6592805586288435,82.96402793144217,0.5873333333333334,0.0,11,cops,10
8,10.0,60.0,22.0,0.1,163.00306522103708,44.55035409770131,1.5572094958690224,77.86047479345115,0.605,0.0,11,cops,10
9,10.0,62.0,22.0,0.1,166.24243688456127,49.44439612112065,1.4561239025649817,72.80619512824906,0.6050000000000001,0.0,11,cops,10
10,10.0,62.0,23.0,0.1,166.24243688456127,51.8101513504602,1.313550431092013,65.67752155460066,0.6123333333333334,0.0,11,cops,10
11,10.0,64.0,23.0,0.1,167.61352989793403,55.64779925207446,1.2281611721165935,61.40805860582967,0.6113333333333333,0.0,11,cops,10
12,10.0,64.0,23.0,0.1,167.61352989793403,59.5731243390193,1.151359002667345,57.567950133367226,0.6103333333333333,0.0,11,cops,10
13,10.0,64.0,23.0,0.1,167.61352989793403,62.481431505083414,1.070099568122991,53.504978406149576,0.6103333333333334,0.0,11,cops,10
14,10.0,64.0,23.0,0.1,167.61352989793403,65.52711185552357,0.9994734144777996,49.97367072388998,0.6103333333333334,0.0,11,cops,10
15,10.0,64.0,23.0,0.1,167.61352989793403,69.26180966538381,0.9438568275711842,47.192841378559216,0.6103333333333333,0.0,11,cops,10
16,10.0,66.0,23.0,0.1,168.92864062553798,73.47627561243254,0.897728234053595,44.886411702679744,0.6103333333333333,0.0,11,cops,10
17,10.0,68.0,24.0,0.1,170.30579736086992,78.44808354753732,0.8300960698865657,41.50480349432828,0.6073333333333334,0.0,11,cops,10
18,10.0,68.0,24.0,0.1,170.30579736086992,82.68989022340669,0.7972855756732004,39.86427878366002,0.6073333333333334,0.0,11,cops,10
19,10.0,68.0,24.0,0.1,170.30579736086992,86.22797144507668,0.7589888338736311,37.94944169368155,0.6073333333333334,0.0,11,cops,10
20,10.0,68.0,24.0,0.1,170.30579736086992,90.06121048001665,0.7285011001607757,36.4250550080388,0.6073333333333334,0.0,11,cops,10
21,10.0,68.0,24.0,0.1,170.30579736086992,94.67646469362495,0.7100056461785808,35.500282308929044,0.6073333333333334,0.0,11,cops,10
22,10.0,68.0,24.0,0.1,170.30579736086992,99.04256743384182,0.6906809486062079,34.534047430310395,0.6073333333333334,0.0,11,cops,10
23,10.0,68.0,24.0,0.1,170.30579736086992,102.34118996618176,0.6605717610207642,33.02858805103821,0.6073333333333334,0.0,11,cops,10
24,10.0,68.0,24.0,0.1,170.30579736086992,105.39821097776812,0.6303794176797637,31.51897088398819,0.6073333333333334,0.0,11,cops,10
25,10.0,70.0,25.0,0.1,170.48017730990858,109.39424309432978,0.6207615892922181,31.0380794646109,0.6173333333333333,0.0,11,cops,10
26,10.0,70.0,25.0,0.1,170.48017730990858,112.72981784361615,0.5982499144247106,29.91249572123554,0.6173333333333333,0.0,11,cops,10
27,10.0,70.0,25.0,0.1,170.48017730990858,115.05757846501068,0.5658505973873118,28.29252986936558,0.6173333333333333,0.0,11,cops,10
28,10.0,70.0,25.0,0.1,170.48017730990858,118.30614157201266,0.5476692750876108,27.383463754380543,0.6173333333333333,0.0,11,cops,10
29,10.0,70.0,25.0,0.1,170.48017730990858,121.17277128831535,0.5265463449612848,26.327317248064247,0.6173333333333333,0.0,11,cops,10
30,10.0,70.0,25.0,0.1,170.48017730990858,123.83943782746012,0.5051968190418525,25.259840952092624,0.6173333333333333,0.0,11,cops,10
31,10.0,70.0,25.0,0.1,170.48017730990858,125.98157914029031,0.48019304256505047,24.009652128252526,0.6173333333333333,0.0,11,cops,10
32,10.0,70.0,25.0,0.1,170.48017730990858,128.28753253111054,0.45953462567984205,22.976731283992102,0.6173333333333333,0.0,11,cops,10
33,10.0,70.0,25.0,0.1,170.48017730990858,130.86785604433123,0.4442356836826019,22.2117841841301,0.6173333333333333,0.0,11,cops,10
34,10.0,70.0,25.0,0.1,170.48017730990858,134.5207057325984,0.4428527053014295,22.142635265071476,0.6173333333333333,0.0,11,cops,10
35,10.0,70.0,25.0,0.1,170.48017730990858,136.74853867703152,0.4248261021888394,21.24130510944197,0.6173333333333334,0.0,11,cops,10
36,10.0,70.0,25.0,0.1,170.48017730990858,138.42269191880663,0.4020578554499516,20.10289277249758,0.6173333333333333,0.0,11,cops,10
37,10.0,70.0,25.0,0.1,170.48017730990858,140.77798214521835,0.3895393901867444,19.476969509337216,0.6173333333333334,0.0,11,cops,10
38,10.0,70.0,25.0,0.1,170.48017730990858,143.99487051771493,0.38865569828385316,19.432784914192656,0.6173333333333333,0.0,11,cops,10
39,10.0,70.0,25.0,0.1,170.48017730990858,145.78704642908838,0.3711776589841515,18.55888294920757,0.6173333333333334,0.0,11,cops,10
40,10.0,70.0,25.0,0.1,170.48017730990858,147.90074002990903,0.35914596873433297,17.957298436716645,0.6173333333333333,0.0,11,cops,10
41,10.0,70.0,25.0,0.1,170.48017730990858,150.2694380049306,0.35118573391719465,17.559286695859736,0.6173333333333333,0.0,11,cops,10
42,10.0,70.0,25.0,0.1,170.48017730990858,152.26819665723255,0.3395828182041158,16.979140910205786,0.6173333333333333,0.0,11,cops,10
43,10.0,70.0,25.0,0.1,170.48017730990858,154.49114903437376,0.3319643882999447,16.598219414997235,0.6173333333333333,0.0,11,cops,10
44,10.0,70.0,25.0,0.1,170.48017730990858,156.85431219933713,0.32684158307525507,16.342079153762747,0.6173333333333333,0.0,11,cops,10
45,10.0,70.0,25.0,0.1,170.48017730990858,159.22464023303087,0.32203791702105916,16.101895851052962,0.6173333333333334,0.0,11,cops,10
46,10.0,70.0,25.0,0.1,170.48017730990858,160.93289758759775,0.3103685975735731,15.518429878678656,0.6173333333333333,0.0,11,cops,10
47,10.0,70.0,25.0,0.1,170.48017730990858,162.5379358338788,0.2984966314048384,14.92483157024192,0.6173333333333333,0.0,11,cops,10
48,10.0,70.0,25.0,0.1,170.48017730990858,164.49534306137795,0.2917661286903808,14.588306434519039,0.6173333333333333,0.0,11,cops,10
49,10.0,70.0,25.0,0.1,170.48017730990858,166.008761069008,0.28070182480655653,14.035091240327825,0.6173333333333333,0.0,11,cops,10
50,10.0,70.0,25.0,0.1,170.48017730990858,167.72813698450327,0.2730984649417608,13.654923247088046,0.6173333333333334,0.0,11,cops,10
51,10.0,70.0,25.0,0.1,170.48017730990858,169.4550405601918,0.2663522131178867,13.31761065589433,0.6173333333333333,0.0,11,cops,10
52,10.0,70.0,25.0,0.1,170.48017730990858,170.77046043781436,0.25525050453212367,12.76252522660618,0.6173333333333333,0.0,11,cops,10
53,10.0,70.0,25.0,0.1,170.48017730990858,172.0185892368878,0.24448480751849153,12.22424037592458,0.6173333333333333,0.0,11,cops,10
54,10.0,70.0,25.0,0.1,170.48017730990858,173.19061114075612,0.23376347010169635,11.688173505084816,0.6173333333333334,0.0,11,cops,10
55,10.0,70.0,25.0,0.1,170.48017730990858,174.5188194447275,0.22606444327786943,11.303222163893473,0.6173333333333333,0.0,11,cops,10
56,10.0,70.0,25.0,0.1,170.48017730990858,175.51231266878034,0.2152635108127683,10.76317554063841,0.6173333333333333,0.0,11,cops,10
57,10.0,70.0,25.0,0.1,170.48017730990858,176.63429440700855,0.2070234672572785,10.351173362863925,0.6173333333333333,0.0,11,cops,10
58,10.0,70.0,25.0,0.1,170.48017730990858,177.94221738300806,0.20182408404792082,10.091204202396042,0.6173333333333333,0.0,11,cops,10
59,10.0,70.0,25.0,0.1,170.48017730990858,179.27337273767614,0.19738358765273895,9.86917938263695,0.6173333333333334,0.0,11,cops,10
60,10.0,70.0,25.0,0.1,170.48017730990858,180.28157300424235,0.18962956454492663,9.481478227246331,0.6173333333333333,0.0,11,cops,10
61,10.0,70.0,25.0,0.1,170.48017730990858,181.30349665763652,0.18287989692356557,9.143994846178277,0.6173333333333333,0.0,11,cops,10
62,10.0,70.0,25.0,0.1,170.48017730990858,182.20293683698617,0.17537370205203584,8.76868510260179,0.6173333333333333,0.0,11,cops,10
63,10.0,70.0,25.0,0.1,170.48017730990858,183.34896476244575,0.1714754662635091,8.573773313175455,0.6173333333333333,0.0,11,cops,10
64,10.0,70.0,25.0,0.1,170.48017730990858,184.58504245804338,0.16894093784800213,8.447046892400106,0.6173333333333333,0.0,11,cops,10
65,10.0,70.0,25.0,0.1,170.48017730990858,185.74451633167322,0.165745703044968,8.287285152248401,0.6173333333333333,0.0,11,cops,10
66,10.0,70.0,25.0,0.1,170.48017730990858,186.6229578149254,0.1595154447566991,7.9757722378349545,0.6173333333333333,0.0,11,cops,10
67,10.0,70.0,25.0,0.1,170.48017730990858,187.52724770794245,0.154251574634242,7.7125787317121,0.6173333333333333,0.0,11,cops,10
68,10.0,70.0,25.0,0.1,170.48017730990858,188.5167066017954,0.15049608778003512,7.524804389001759,0.6173333333333333,0.0,11,cops,10
69,10.0,70.0,25.0,0.1,170.48017730990858,189.47475068254215,0.14676271251041567,7.338135625520782,0.6173333333333334,-50.0,11,cops,10
70,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,190.58105032378654,0.14513084970949622,7.25654248547481,0.6173333333333333,0.0,11,cops,10
71,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,191.5225237930737,0.1432391502223529,7.1619575111176434,0.6173333333333334,0.0,11,cops,10
72,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,192.5045127764085,0.14206100130529692,7.1030500652648465,0.6173333333333334,0.0,11,cops,10
73,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,193.31149609028336,0.1389062597912324,6.945312989561619,0.6173333333333333,0.0,11,cops,10
74,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,194.4340819507147,0.1397443533705812,6.987217668529061,0.6173333333333333,0.0,11,cops,10
75,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,195.13892224480443,0.1356278431427542,6.781392157137708,0.6173333333333333,0.0,11,cops,10
76,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,195.8763092257154,0.13224120049664145,6.612060024832072,0.6173333333333333,0.0,11,cops,10
77,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,196.92906480323936,0.13281167787295503,6.640583893647751,0.6173333333333333,0.0,11,cops,10
78,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,197.74107580389332,0.13049412286378548,6.524706143189273,0.6173333333333333,0.0,11,cops,10
79,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,198.5674826620387,0.1286203704824077,6.431018524120387,0.6173333333333333,0.0,11,cops,10
80,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,199.03333953259948,0.12262996735290459,6.1314983676452295,0.6173333333333333,0.0,11,cops,10
81,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,199.7249831365625,0.11985246729391841,5.992623364695921,0.6173333333333333,0.0,11,cops,10
82,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,200.4906321135946,0.11813907038017867,5.906953519008933,0.6173333333333333,0.0,11,cops,10
83,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,201.23204491970918,0.1163674786187158,5.818373930935792,0.6173333333333333,0.0,11,cops,10
84,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,202.16102732201747,0.11692345598340946,5.84617279917047,0.6173333333333334,0.0,11,cops,10
85,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,202.8799552285692,0.11501971463314392,5.750985731657196,0.6173333333333333,0.0,11,cops,10
86,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,203.7090144417961,0.11452193083886911,5.7260965419434555,0.6173333333333333,0.0,11,cops,10
87,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,204.16620641411,0.10963132109835938,5.481566054917968,0.6173333333333333,0.0,11,cops,10
88,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,204.7344015193397,0.1065707501940966,5.32853750970483,0.6173333333333333,0.0,11,cops,10
89,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,205.23941788816947,0.10302790061403094,5.151395030701547,0.6173333333333333,0.0,11,cops,10
90,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,205.89781790256862,0.10163290061389223,5.08164503069461,0.6173333333333333,0.0,11,cops,10
91,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,206.6420254751169,0.10137167427921749,5.068583713960876,0.6173333333333334,0.0,11,cops,10
92,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,207.4016339757921,0.10128323197249837,5.06416159862492,0.6173333333333333,0.0,11,cops,10
93,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,207.97680204925265,0.09907969822572603,4.953984911286301,0.6173333333333333,0.0,11,cops,10
94,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,208.59556866675496,0.09762519889771967,4.8812599448859855,0.6173333333333333,0.0,11,cops,10
95,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,209.16365520881808,0.0956452385970479,4.7822619298523925,0.6173333333333333,0.0,11,cops,10
96,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,209.85297104644894,0.09528723731705808,4.764361865852903,0.6173333333333333,0.0,11,cops,10
97,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,210.27009518097248,0.0917039161473833,4.585195807369164,0.6173333333333333,0.0,11,cops,10
98,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,211.00204452533586,0.09214243353995608,4.607121676997804,0.6173333333333333,0.0,11,cops,10
99,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,211.5171598085118,0.08999401324847549,4.499700662423774,0.6173333333333333,0.0,11,cops,10
100,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,212.1422834372909,0.08933824320847669,4.466912160423835,0.6173333333333334,0.0,11,cops,10
101,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,212.78096086476998,0.08888514395023198,4.4442571975115985,0.6173333333333333,0.0,11,cops,10
102,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,213.38152290962208,0.08805669594020783,4.4028347970103905,0.6173333333333333,0.0,11,cops,10
103,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,214.02149640329674,0.08777364598954858,4.388682299477429,0.6173333333333333,0.0,11,cops,10
104,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,214.67802493097838,0.08774784969999368,4.387392484999684,0.6173333333333334,0.0,11,cops,10
105,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,215.46373729315945,0.08925262604137953,4.462631302068976,0.6173333333333333,0.0,11,cops,10
106,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,216.14332982882496,0.08933522174371525,4.466761087185761,0.6173333333333333,0.0,11,cops,10
107,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,216.62049342145377,0.08702354611671685,4.351177305835843,0.6173333333333333,0.0,11,cops,10
108,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,217.2044794245041,0.0861614013768656,4.308070068843281,0.6173333333333333,0.0,11,cops,10
109,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,217.78794412321352,0.08533864034661338,4.266932017330667,0.6173333333333333,0.0,11,cops,10
110,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,218.15035672960136,0.08194310057491867,4.097155028745933,0.6173333333333334,0.0,11,cops,10
111,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,218.7950672362924,0.08227025961540348,4.113512980770174,0.6173333333333333,0.0,11,cops,10
112,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,219.30477482186575,0.08097688254994448,4.048844127497224,0.6173333333333333,0.0,11,cops,10
113,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,219.89435863578106,0.08072513015919743,4.036256507959871,0.6173333333333333,0.0,11,cops,10
114,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,220.408464807314,0.07960305110515155,3.9801525552575767,0.6173333333333334,0.0,11,cops,10
115,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,220.77592996187795,0.0768132107731766,3.840660538658831,0.6173333333333333,0.0,11,cops,10
116,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,221.28102750056357,0.0759278089234609,3.7963904461730453,0.6173333333333333,0.0,11,cops,10
117,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,221.78337277975956,0.07507600115665757,3.7538000578328763,0.6173333333333333,0.0,11,cops,10
118,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,222.38578129051345,0.0754805558052407,3.7740277902620347,0.6173333333333333,0.0,11,cops,10
119,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,222.85342433976575,0.07426250718787672,3.713125359393836,0.6173333333333333,0.0,11,cops,10
120,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,223.2783843702567,0.07268558664529613,3.6342793322648066,0.6173333333333333,0.0,11,cops,10
121,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,223.70242839794835,0.07119374391034752,3.559687195517376,0.6173333333333333,0.0,11,cops,10
122,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,224.16283651682912,0.07027745719061898,3.5138728595309483,0.6173333333333333,0.0,11,cops,10
123,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,224.68565289697682,0.07013621457437227,3.5068107287186145,0.6173333333333334,0.0,11,cops,10
124,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,225.09550865399152,0.0686843413566529,3.4342170678326456,0.6173333333333334,0.0,11,cops,10
125,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,225.485280785355,0.06716211463376735,3.358105731688367,0.6173333333333333,0.0,11,cops,10
126,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,225.94371963871885,0.0665606718548673,3.3280335927433655,0.6173333333333334,0.0,11,cops,10
127,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,226.35457873671885,0.06547900432260527,3.2739502161302636,0.6173333333333333,0.0,11,cops,10
128,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,226.84606069182684,0.06543531645357872,3.271765822678936,0.6173333333333333,0.0,11,cops,10
129,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,227.19881801881934,0.0637153619910693,3.1857680995534645,0.6173333333333334,0.0,11,cops,10
130,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,227.49667394681924,0.061530817823159195,3.0765408911579586,0.6173333333333333,0.0,11,cops,10
131,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,227.87620294478577,0.060521014876104486,3.0260507438052247,0.6173333333333333,0.0,11,cops,10
132,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,228.19146116835526,0.05883512649880221,2.9417563249401106,0.6173333333333333,0.0,11,cops,10
133,9.0,70.0,25.0,0.09000000000000001,170.48017730990858,228.53885718157875,0.057672197077638404,2.8836098538819193,0.6173333333333333,0.0,11,cops,10
