Step,num_cops,num_crimes_committed,num_arrests_made,tax_rate,total_stolen,total_trade_income,avg_wealth,total_wealth,avg_crime_perception,vote_outcome,param,value
90,3.0,302.0,33.0,0.03,608.9755115989141,960.0484815546575,5.391349353854419,269.5674676927209,0.42200000000000004,0.0,prosperity,1.5
91,3.0,302.0,33.0,0.03,608.9755115989141,998.2506835173714,5.70575262304308,285.28763115215406,0.42199999999999993,0.0,prosperity,1.5
92,3.0,302.0,33.0,0.03,608.9755115989141,1042.31508863671,6.084894335120717,304.2447167560359,0.42199999999999993,0.0,prosperity,1.5
93,3.0,302.0,33.0,0.03,608.9755115989141,1081.300890854469,6.3910104879228955,319.55052439614485,0.42199999999999993,0.0,prosperity,1.5
94,3.0,304.0,33.0,0.03,619.8585588280413,1123.3060420913816,6.723499567388874,336.1749783694436,0.41999999999999993,0.0,prosperity,1.5
95,3.0,304.0,33.0,0.03,619.8585588280413,1178.294627139339,7.211518448073989,360.57592240369945,0.41999999999999993,0.0,prosperity,1.5
96,3.0,308.0,33.0,0.03,651.9565842914504,1216.3053318959157,7.46590103476404,373.29505173820206,0.4159999999999999,0.0,prosperity,1.5
97,3.0,312.0,33.0,0.03,686.3523795427762,1256.7967047764662,7.747779207426947,387.38896037134725,0.4,0.0,prosperity,1.5
98,3.0,316.0,33.0,0.03,703.3572404811499,1300.6255594250422,8.06219852745856,403.109926372928,0.39199999999999996,0.0,prosperity,1.5
99,3.0,324.0,34.0,0.03,749.2846844041304,1343.9560525761656,8.130654947609944,406.5327473804972,0.4,-34.0,prosperity,1.5
100,1.9999999999999996,326.0,34.0,0.019999999999999997,759.9879500180299,1396.6236438517606,8.539702071200841,426.98510356004215,0.39599999999999996,0.0,prosperity,1.5
101,1.9999999999999996,328.0,34.0,0.019999999999999997,777.046387471585,1446.0168473450362,8.988590326787005,449.4295163393503,0.384,0.0,prosperity,1.5
102,1.9999999999999996,342.0,34.0,0.019999999999999997,866.2414993113769,1485.586155372592,9.300723574961863,465.0361787480933,0.3560000000000001,0.0,prosperity,1.5
103,1.9999999999999996,350.0,34.0,0.019999999999999997,903.4634424008427,1537.6082039080902,9.766291507351346,488.3145753675673,0.308,0.0,prosperity,1.5
104,1.9999999999999996,358.0,34.0,0.019999999999999997,964.8673681833386,1578.2996577092438,10.078124098445894,503.90620492229476,0.28,0.0,prosperity,1.5
105,1.9999999999999996,372.0,36.0,0.019999999999999997,1049.1176201375058,1629.052689865427,9.836189836663914,491.80949183319575,0.264,0.0,prosperity,1.5
106,1.9999999999999996,398.0,36.0,0.019999999999999997,1218.8077493994808,1653.474715777667,9.924947454064739,496.24737270323703,0.22399999999999998,0.0,prosperity,1.5
107,1.9999999999999996,422.0,37.0,0.019999999999999997,1386.0765707452854,1673.6692897415192,9.696055790862498,484.8027895431248,0.192,0.0,prosperity,1.5
108,1.9999999999999996,450.0,37.0,0.019999999999999997,1529.7062833263087,1696.0835875394,9.775050984723295,488.7525492361648,0.16799999999999998,0.0,prosperity,1.5
109,1.9999999999999996,472.0,38.0,0.019999999999999997,1705.284574583816,1707.777113177764,9.495871618305234,474.7935809152619,0.16,0.0,prosperity,1.5
110,1.9999999999999996,500.0,38.0,0.019999999999999997,1874.9044623352445,1725.1454426644636,9.50941146955236,475.47057347761796,0.15200000000000002,0.0,prosperity,1.5
111,1.9999999999999996,518.0,41.0,0.019999999999999997,1985.7084200682496,1740.004413275875,8.854940287279883,442.74701436399425,0.24800000000000005,0.0,prosperity,1.5
112,1.9999999999999996,534.0,43.0,0.019999999999999997,2108.3599490829615,1750.3871469000444,8.38428780178745,419.21439008937256,0.29200000000000004,0.0,prosperity,1.5
113,1.9999999999999996,548.0,43.0,0.019999999999999997,2178.16239862916,1755.5326613143259,8.27955610441747,413.97780522087345,0.276,0.0,prosperity,1.5
114,1.9999999999999996,572.0,46.0,0.019999999999999997,2309.451723039389,1769.7271337350635,7.538713676759182,376.935683837959,0.324,0.0,prosperity,1.5
115,1.9999999999999996,586.0,48.0,0.019999999999999997,2391.663504432228,1780.4673137140912,7.277992970124708,363.8996485062354,0.364,0.0,prosperity,1.5
116,1.9999999999999996,592.0,48.0,0.019999999999999997,2424.2968533075687,1788.45889300265,7.228564036417396,361.42820182086984,0.36,0.0,prosperity,1.5
117,1.9999999999999996,606.0,49.0,0.019999999999999997,2500.0205983768215,1804.9213071970742,7.219295988574143,360.96479942870707,0.352,0.0,prosperity,1.5
118,1.9999999999999996,618.0,51.0,0.019999999999999997,2573.7880421846844,1819.4283997165373,6.663694278090054,333.1847139045027,0.41200000000000003,0.0,prosperity,1.5
119,1.9999999999999996,628.0,51.0,0.019999999999999997,2657.7709140465854,1832.7368559283527,6.6874577862102536,334.3728893105127,0.4039999999999999,42.0,prosperity,1.5
120,3.0,642.0,52.0,0.03,2760.210516247323,1844.968121638731,6.595008360493903,329.75041802469514,0.408,0.0,prosperity,1.5
121,3.0,652.0,53.0,0.03,2843.404945132715,1852.8114390646647,6.0314456893788755,301.57228446894385,0.42,0.0,prosperity,1.5
122,3.0,654.0,53.0,0.03,2855.990270402515,1867.3423268089648,6.029320228375791,301.4660114187896,0.41999999999999993,0.0,prosperity,1.5
123,3.0,664.0,54.0,0.03,2913.5205239768643,1878.2009233674762,5.756147390114578,287.8073695057288,0.436,0.0,prosperity,1.5
124,3.0,674.0,54.0,0.03,2976.918195582884,1881.0291869734262,5.606508693697006,280.3254346848504,0.42400000000000004,0.0,prosperity,1.5
125,3.0,678.0,54.0,0.03,3000.2061304234453,1896.1285841854642,5.623987345267427,281.1993672633714,0.40399999999999997,0.0,prosperity,1.5
126,3.0,690.0,54.0,0.03,3039.266810661726,1903.4038081734168,5.5379313121996905,276.89656560998446,0.39599999999999996,0.0,prosperity,1.5
127,3.0,694.0,55.0,0.03,3060.2783692752905,1918.4516611656543,5.285923700374163,264.29618501870806,0.38800000000000007,0.0,prosperity,1.5
128,3.0,702.0,55.0,0.03,3081.0689531243365,1927.1130930101779,5.233430153316878,261.6715076658439,0.37599999999999995,0.0,prosperity,1.5
129,3.0,714.0,55.0,0.03,3104.553031341397,1938.5509014782058,5.2182698316876674,260.9134915843834,0.348,0.0,prosperity,1.5
130,3.0,728.0,55.0,0.03,3177.570174017547,1951.5961381627874,5.214562677713941,260.7281338856971,0.336,0.0,prosperity,1.5
131,3.0,748.0,55.0,0.03,3268.874276180885,1955.5613915592514,5.085378928902597,254.2689464451298,0.29600000000000004,0.0,prosperity,1.5
132,3.0,760.0,57.0,0.03,3318.557371440185,1964.159239324785,4.744704410094426,237.23522050472127,0.31600000000000006,0.0,prosperity,1.5
133,3.0,776.0,62.0,0.03,3392.3388377820443,1975.7345434031922,3.987940053984758,199.39700269923793,0.40399999999999997,0.0,prosperity,1.5
134,3.0,780.0,63.0,0.03,3422.882521899833,1981.5552532015047,3.8386637674876236,191.93318837438116,0.396,0.0,prosperity,1.5
135,3.0,784.0,63.0,0.03,3450.459781876761,1989.9571541746957,3.825565923331617,191.2782961665809,0.38800000000000007,0.0,prosperity,1.5
136,3.0,792.0,63.0,0.03,3481.1731144335786,1996.467474513499,3.790549029935495,189.52745149677477,0.36800000000000005,0.0,prosperity,1.5
137,3.0,800.0,64.0,0.03,3514.851652455885,2008.3534213473108,3.5423875021219198,177.11937510609602,0.38,0.0,prosperity,1.5
138,3.0,806.0,64.0,0.03,3531.316571223035,2017.2185632375906,3.5458551350237943,177.2927567511897,0.35600000000000004,0.0,prosperity,1.5
139,3.0,814.0,64.0,0.03,3550.293698461784,2033.067211088913,3.6373131529467724,181.86565764733854,0.348,38.0,prosperity,1.5
140,4.0,820.0,65.0,0.04,3566.05225375037,2039.828607776814,3.415001188056402,170.75005940282009,0.3439999999999999,0.0,prosperity,1.5
141,4.0,826.0,66.0,0.04,3580.3283153386715,2046.8379823790513,3.2446394177157076,162.23197088578542,0.36,0.0,prosperity,1.5
142,4.0,832.0,66.0,0.04,3586.8273905189594,2058.2991232513,3.256440680244579,162.822034012229,0.35200000000000004,0.0,prosperity,1.5
143,4.0,840.0,66.0,0.04,3609.474908292775,2070.42573415904,3.271325035959407,163.56625179797032,0.34,0.0,prosperity,1.5
144,4.0,848.0,67.0,0.04,3628.468822051205,2082.736505312895,3.08794259931858,154.39712996592905,0.32,0.0,prosperity,1.5
145,4.0,852.0,68.0,0.04,3639.502092705647,2090.8680089180584,2.981332424060758,149.0666212030379,0.32800000000000007,0.0,prosperity,1.5
146,4.0,860.0,69.0,0.04,3668.3057218492386,2095.1904345013304,2.835841336278227,141.7920668139113,0.33199999999999996,0.0,prosperity,1.5
147,4.0,864.0,70.0,0.04,3670.6922930151723,2106.1418435977203,2.8219537476368983,141.09768738184493,0.344,0.0,prosperity,1.5
148,4.0,868.0,71.0,0.04,3675.103876353777,2111.319891978149,2.542355811259836,127.1177905629918,0.368,0.0,prosperity,1.5
149,4.0,868.0,71.0,0.04,3675.103876353777,2121.9631183124793,2.572964221027092,128.64821105135456,0.3559999999999999,0.0,prosperity,1.5
150,4.0,872.0,72.0,0.04,3677.7103043762327,2129.035896234912,2.4945936822506165,124.72968411253083,0.38,0.0,prosperity,1.5
151,4.0,872.0,72.0,0.04,3677.7103043762327,2137.8218726079967,2.5036123714736593,125.18061857368296,0.38,0.0,prosperity,1.5
152,4.0,878.0,72.0,0.04,3683.920256229545,2145.0685150532786,2.4909256355847837,124.54628177923918,0.38,0.0,prosperity,1.5
153,4.0,882.0,72.0,0.04,3689.2928365782655,2152.1108416113984,2.478299458213545,123.91497291067724,0.368,0.0,prosperity,1.5
154,4.0,886.0,72.0,0.04,3692.8808761349956,2162.8236013374844,2.511158902985214,125.55794514926073,0.35600000000000004,0.0,prosperity,1.5
155,4.0,888.0,72.0,0.04,3693.98387220086,2172.5155338791646,2.5303113476545716,126.51556738272862,0.344,0.0,prosperity,1.5
156,4.0,898.0,72.0,0.04,3707.06400083247,2176.04901171263,2.4690682163478095,123.45341081739046,0.332,0.0,prosperity,1.5
157,4.0,900.0,72.0,0.04,3709.126532510004,2186.6992730983416,2.5016429616512705,125.08214808256352,0.316,0.0,prosperity,1.5
158,4.0,912.0,73.0,0.04,3718.505556669782,2194.5609433264467,2.31607664076529,115.80383203826447,0.308,0.0,prosperity,1.5
159,4.0,922.0,74.0,0.04,3729.184228496357,2203.187122060123,2.2754741860418504,113.77370930209254,0.3,18.0,prosperity,1.5
160,5.0,936.0,75.0,0.05,3741.8176433264343,2212.4144881876587,2.2746178122105483,113.7308906105274,0.304,0.0,prosperity,1.5
161,5.0,946.0,75.0,0.05,3749.0272211761085,2214.7928058365455,2.1893400249799955,109.4670012489998,0.268,0.0,prosperity,1.5
162,5.0,960.0,76.0,0.05,3756.9303023162765,2222.826679344086,2.151820353039596,107.59101765197977,0.272,0.0,prosperity,1.5
163,5.0,974.0,76.0,0.05,3767.4255307097837,2230.630823869849,2.1378239159219783,106.8911957960989,0.252,0.0,prosperity,1.5
164,5.0,982.0,79.0,0.05,3770.176882171877,2240.0035443655584,2.051598398063816,102.57991990319081,0.312,0.0,prosperity,1.5
165,5.0,986.0,80.0,0.05,3770.898176683493,2246.564947449644,1.9744690723359921,98.7234536167996,0.324,0.0,prosperity,1.5
166,5.0,988.0,80.0,0.05,3772.823701747282,2254.1052973657197,1.9682143192121526,98.41071596060765,0.32,0.0,prosperity,1.5
167,5.0,996.0,80.0,0.05,3777.4398858281684,2261.2639015273808,1.9582416090497818,97.91208045248906,0.316,0.0,prosperity,1.5
168,5.0,1002.0,80.0,0.05,3789.1958043351688,2269.049310470871,1.9535575674363486,97.67787837181746,0.308,0.0,prosperity,1.5
169,5.0,1006.0,82.0,0.05,3791.088183155436,2278.4424825608257,1.8208512512564232,91.04256256282115,0.336,0.0,prosperity,1.5
170,5.0,1008.0,83.0,0.05,3792.0550056060993,2285.8423942078034,1.7387713185341445,86.93856592670723,0.368,0.0,prosperity,1.5
171,5.0,1010.0,83.0,0.05,3793.2237080716204,2288.8317349004183,1.687858178378138,84.39290891890693,0.368,0.0,prosperity,1.5
172,5.0,1022.0,84.0,0.05,3805.0317214145325,2300.222616065341,1.7419117821799752,87.09558910899878,0.38,0.0,prosperity,1.5
173,5.0,1026.0,84.0,0.05,3807.7831944338886,2310.1838824639317,1.7762663007723083,88.81331503861541,0.3559999999999999,0.0,prosperity,1.5
174,5.0,1032.0,84.0,0.05,3814.07719432868,2314.748105265968,1.7430655372588688,87.15327686294343,0.352,0.0,prosperity,1.5
175,5.0,1036.0,84.0,0.05,3817.333288952138,2322.845290760534,1.7556451402757793,87.78225701378896,0.344,0.0,prosperity,1.5
176,5.0,1040.0,85.0,0.05,3818.259801833846,2329.01554536621,1.743910069818844,87.19550349094222,0.364,0.0,prosperity,1.5
177,5.0,1048.0,85.0,0.05,3824.804828975215,2334.2697327398237,1.7187980096572377,85.9399004828619,0.344,0.0,prosperity,1.5
178,5.0,1054.0,85.0,0.05,3826.6229774434614,2342.569148746785,1.7353683512394316,86.76841756197157,0.308,0.0,prosperity,1.5
179,5.0,1066.0,87.0,0.05,3842.1878413533213,2348.9132395917227,1.6062561766358154,80.31280883179079,0.34,6.0,prosperity,1.5
180,6.0,1072.0,87.0,0.060000000000000005,3850.8663267605743,2358.0554956766273,1.6355621281808033,81.77810640904015,0.316,0.0,prosperity,1.5
181,6.0,1080.0,87.0,0.060000000000000005,3855.5361959936236,2365.3195208249354,1.624777561197264,81.23887805986318,0.3,0.0,prosperity,1.5
182,6.0,1080.0,87.0,0.060000000000000005,3855.5361959936236,2370.4667669453092,1.590409892003902,79.52049460019508,0.296,0.0,prosperity,1.5
183,6.0,1090.0,87.0,0.060000000000000005,3864.641580570741,2377.492726387915,1.5770084686471362,78.8504234323568,0.284,0.0,prosperity,1.5
184,6.0,1102.0,90.0,0.060000000000000005,3875.095942215248,2384.333642182827,1.4992758618730695,74.96379309365349,0.30000000000000004,0.0,prosperity,1.5
185,6.0,1108.0,92.0,0.060000000000000005,3879.343650332775,2390.610436046875,1.507457347721411,75.37286738607057,0.33599999999999997,0.0,prosperity,1.5
186,6.0,1110.0,92.0,0.060000000000000005,3880.4034878212733,2395.302529145295,1.474089882961793,73.70449414808964,0.336,0.0,prosperity,1.5
187,6.0,1112.0,92.0,0.060000000000000005,3882.077428338971,2400.6570503296275,1.4501906953265007,72.50953476632503,0.32799999999999996,0.0,prosperity,1.5
188,6.0,1120.0,93.0,0.060000000000000005,3889.1456790489237,2406.4342125392304,1.4370203735477167,71.85101867738582,0.34,0.0,prosperity,1.5
189,6.0,1122.0,93.0,0.060000000000000005,3889.418838996039,2410.997039420284,1.4063235617017225,70.31617808508612,0.34,0.0,prosperity,1.5
190,6.0,1126.0,94.0,0.060000000000000005,3892.6928465488427,2416.6674953343577,1.3929823406791302,69.6491170339565,0.348,0.0,prosperity,1.5
191,6.0,1136.0,94.0,0.060000000000000005,3897.8469004446533,2422.948765451969,1.3848420502155023,69.24210251077511,0.3399999999999999,0.0,prosperity,1.5
192,6.0,1140.0,95.0,0.060000000000000005,3898.8943329222566,2429.429469103209,1.3387682469939686,66.93841234969842,0.336,0.0,prosperity,1.5
193,6.0,1144.0,95.0,0.060000000000000005,3903.5621237913556,2433.6582047858524,1.3079588788833134,65.39794394416566,0.324,0.0,prosperity,1.5
194,6.0,1144.0,96.0,0.060000000000000005,3903.5621237913556,2439.9695846937525,1.215167321777501,60.75836608887505,0.344,0.0,prosperity,1.5
195,6.0,1146.0,96.0,0.060000000000000005,3904.2024700565544,2445.940916717049,1.2159573367127685,60.79786683563844,0.344,0.0,prosperity,1.5
196,6.0,1148.0,96.0,0.060000000000000005,3904.5341987112743,2449.353603167051,1.184249680634272,59.21248403171361,0.3400000000000001,0.0,prosperity,1.5
197,6.0,1148.0,96.0,0.060000000000000005,3904.5341987112743,2454.1639677197327,1.172222324518142,58.6111162259071,0.3400000000000001,0.0,prosperity,1.5
198,6.0,1156.0,97.0,0.060000000000000005,3907.2559719295823,2459.622968781683,1.1698742044638788,58.493710223193936,0.34,0.0,prosperity,1.5
199,6.0,1160.0,97.0,0.060000000000000005,3908.980166420638,2465.339392308199,1.1685120749018703,58.425603745093504,0.3360000000000001,2.0,prosperity,1.5
0,5.0,30.0,3.0,0.05,97.80326448409124,0.0,5.352180532001596,267.60902660007986,0.13166666666666665,0.0,prosperity,2.0
1,5.0,54.0,7.0,0.05,164.64782386490322,3.399664114599765,4.514485199873688,225.72425999368434,0.25733333333333336,0.0,prosperity,2.0
2,5.0,72.0,10.0,0.05,202.45261382404755,4.527362861444154,4.1122880452324715,205.61440226162352,0.30833333333333335,0.0,prosperity,2.0
3,5.0,90.0,11.0,0.05,243.28628339654608,10.470734416332173,3.9491250326464598,197.4562516323229,0.298,0.0,prosperity,2.0
4,5.0,108.0,13.0,0.05,288.878974873728,15.340270396443987,3.6361125881707697,181.80562940853846,0.3,0.0,prosperity,2.0
5,5.0,120.0,14.0,0.05,321.85764089094687,17.942065042883677,3.2622836061245226,163.11418030622613,0.301,0.0,prosperity,2.0
6,5.0,136.0,14.0,0.05,338.9367534101524,22.34202347555143,3.1469454662286678,157.34727331143336,0.2753333333333334,0.0,prosperity,2.0
7,5.0,150.0,17.0,0.05,379.31655255981514,32.00247915154878,2.800462820068795,140.0231410034398,0.361,0.0,prosperity,2.0
8,5.0,166.0,18.0,0.05,424.3077612165988,33.08839708176248,2.4591998396192505,122.95999198096254,0.37699999999999995,0.0,prosperity,2.0
9,5.0,170.0,21.0,0.05,441.23246320262376,37.688722179877615,2.0752681858051605,103.76340929025805,0.42100000000000004,0.0,prosperity,2.0
10,5.0,176.0,23.0,0.05,452.9482957638761,45.28542636341727,1.8802354214277397,94.011771071387,0.4496666666666666,0.0,prosperity,2.0
11,5.0,178.0,24.0,0.05,453.7400758265409,48.45965821054471,1.7392890528790783,86.96445264395395,0.4696666666666667,0.0,prosperity,2.0
12,5.0,178.0,24.0,0.05,453.7400758265409,54.52935099455521,1.7264628520157332,86.32314260078668,0.4676666666666667,0.0,prosperity,2.0
13,5.0,182.0,24.0,0.05,458.4903290172159,60.20822115256619,1.7076942075248902,85.3847103762445,0.4676666666666667,0.0,prosperity,2.0
14,5.0,188.0,26.0,0.05,461.84709547717875,63.402408915318865,1.557843057914917,77.89215289574585,0.498,0.0,prosperity,2.0
15,5.0,188.0,26.0,0.05,461.84709547717875,67.72927103811134,1.5331965853582004,76.65982926791001,0.498,0.0,prosperity,2.0
16,5.0,188.0,26.0,0.05,461.84709547717875,73.5058521278197,1.527128931749733,76.35644658748664,0.498,0.0,prosperity,2.0
17,5.0,192.0,26.0,0.05,468.18587182574277,78.5006834262079,1.5104805013487523,75.52402506743765,0.4960000000000001,0.0,prosperity,2.0
18,5.0,196.0,27.0,0.05,468.99968491389563,80.94401088173234,1.417854284247047,70.89271421235233,0.48999999999999994,0.0,prosperity,2.0
19,5.0,196.0,27.0,0.05,468.99968491389563,85.47491648085618,1.402640408234035,70.13202041170177,0.49,24.0,prosperity,2.0
20,6.0,200.0,28.0,0.060000000000000005,472.8371051240548,93.59188290593626,1.3909327839689112,69.54663919844558,0.486,0.0,prosperity,2.0
21,6.0,204.0,28.0,0.060000000000000005,476.56063690562246,100.9383972230439,1.3952130147743786,69.76065073871894,0.4620000000000001,0.0,prosperity,2.0
22,6.0,206.0,28.0,0.060000000000000005,478.45055154051295,106.95497507163576,1.383603479984913,69.18017399924562,0.45,0.0,prosperity,2.0
23,6.0,206.0,28.0,0.060000000000000005,478.45055154051295,114.79674059733331,1.396492011314693,69.82460056573464,0.442,0.0,prosperity,2.0
24,6.0,210.0,29.0,0.060000000000000005,480.9655397711864,123.60683503119795,1.4070021454237895,70.35010727118947,0.465,0.0,prosperity,2.0
25,6.0,212.0,29.0,0.060000000000000005,485.77473042060035,128.35087079431457,1.3807282022417247,69.03641011208624,0.4610000000000001,0.0,prosperity,2.0
26,6.0,216.0,29.0,0.060000000000000005,491.3425836596465,133.8197341591403,1.3612834200918624,68.06417100459312,0.45299999999999996,0.0,prosperity,2.0
27,6.0,216.0,29.0,0.060000000000000005,491.3425836596465,139.96597327640228,1.3550125461941593,67.75062730970797,0.44099999999999995,0.0,prosperity,2.0
28,6.0,218.0,29.0,0.060000000000000005,491.91795951577114,143.91404501592004,1.3218373071105685,66.09186535552843,0.441,0.0,prosperity,2.0
29,6.0,220.0,30.0,0.060000000000000005,493.09475339847427,148.1920846936716,1.283088670638985,64.15443353194925,0.45300000000000007,0.0,prosperity,2.0
30,6.0,224.0,30.0,0.060000000000000005,501.86166056254535,154.01257547944496,1.2764976938454446,63.82488469227222,0.44500000000000006,0.0,prosperity,2.0
31,6.0,226.0,30.0,0.060000000000000005,502.9857040543658,158.15389235200465,1.2506666021374333,62.53333010687167,0.43300000000000005,0.0,prosperity,2.0
32,6.0,228.0,30.0,0.060000000000000005,503.52420680266823,163.12222395972543,1.2360703542970761,61.80351771485382,0.42100000000000004,0.0,prosperity,2.0
33,6.0,230.0,30.0,0.060000000000000005,504.77625409677637,168.15671736048435,1.2225587268735942,61.127936343679714,0.42100000000000004,0.0,prosperity,2.0
34,6.0,232.0,30.0,0.060000000000000005,505.4257558245772,174.07230373481292,1.220681156246726,61.0340578123363,0.41300000000000003,0.0,prosperity,2.0
35,6.0,234.0,30.0,0.060000000000000005,505.7310216366436,180.2347061312971,1.2225968372497726,61.129841862488654,0.4050000000000001,0.0,prosperity,2.0
36,6.0,238.0,31.0,0.060000000000000005,510.9356440530015,186.11944628801191,1.1774928453405398,58.874642267027,0.40099999999999997,0.0,prosperity,2.0
37,6.0,240.0,33.0,0.060000000000000005,512.0322479845771,191.60999744809234,1.1002028012223732,55.010140061118676,0.43300000000000005,0.0,prosperity,2.0
38,6.0,240.0,33.0,0.060000000000000005,512.0322479845771,198.01426683658727,1.1123115474765641,55.6155773738282,0.433,0.0,prosperity,2.0
39,6.0,242.0,33.0,0.060000000000000005,512.5295736087372,204.18100447895785,1.1203669080381047,56.01834540190524,0.43300000000000005,-16.0,prosperity,2.0
40,5.0,242.0,33.0,0.05,512.5295736087372,209.82085599541975,1.121973189789947,56.09865948949733,0.43300000000000005,0.0,prosperity,2.0
41,5.0,242.0,33.0,0.05,512.5295736087372,215.31259179849727,1.1333239105948614,56.66619552974306,0.4330000000000001,0.0,prosperity,2.0
42,5.0,244.0,33.0,0.05,513.1018146474936,222.21471050161702,1.1615998737421727,58.07999368710864,0.433,0.0,prosperity,2.0
43,5.0,246.0,33.0,0.05,513.9780795644111,228.45817180571706,1.1799731391160049,58.99865695580024,0.4210000000000001,0.0,prosperity,2.0
44,5.0,246.0,33.0,0.05,513.9780795644111,236.77409686544038,1.2233576059338738,61.16788029669369,0.42100000000000004,0.0,prosperity,2.0
45,5.0,248.0,33.0,0.05,515.5552633838203,242.702790938606,1.2343377246304865,61.71688623152431,0.42099999999999993,0.0,prosperity,2.0
46,5.0,248.0,34.0,0.05,515.5552633838203,248.2764682952761,1.2110561671081121,60.552808355405595,0.43700000000000006,0.0,prosperity,2.0
47,5.0,250.0,34.0,0.05,518.5703521288875,256.2122300803963,1.2460123631570306,62.30061815785152,0.43699999999999994,0.0,prosperity,2.0
48,5.0,250.0,35.0,0.05,518.5703521288875,263.49542491489467,1.2024946351850192,60.12473175925095,0.45699999999999996,0.0,prosperity,2.0
49,5.0,250.0,35.0,0.05,518.5703521288875,268.3123535705545,1.2017995484973916,60.08997742486958,0.4570000000000002,0.0,prosperity,2.0
50,5.0,250.0,35.0,0.05,518.5703521288875,276.25104094238344,1.2397857107692374,61.98928553846189,0.457,0.0,prosperity,2.0
51,5.0,250.0,35.0,0.05,518.5703521288875,281.2760436301896,1.239569766254694,61.978488312734704,0.45699999999999996,0.0,prosperity,2.0
52,5.0,250.0,35.0,0.05,518.5703521288875,288.7291491020901,1.2688158722761689,63.44079361380843,0.45699999999999996,0.0,prosperity,2.0
53,5.0,250.0,35.0,0.05,518.5703521288875,297.5214758762594,1.3135528544223707,65.67764272111852,0.45699999999999996,0.0,prosperity,2.0
54,5.0,250.0,35.0,0.05,518.5703521288875,305.00811764980557,1.339811649647566,66.99058248237829,0.45699999999999996,0.0,prosperity,2.0
55,5.0,250.0,35.0,0.05,518.5703521288875,310.5764994452989,1.3416121452176468,67.08060726088232,0.4570000000000001,0.0,prosperity,2.0
56,5.0,250.0,35.0,0.05,518.5703521288875,317.91087298273004,1.3649951212109357,68.2497560605468,0.4570000000000001,0.0,prosperity,2.0
57,5.0,250.0,35.0,0.05,518.5703521288875,325.3682660463026,1.3884153078113919,69.4207653905696,0.457,0.0,prosperity,2.0
58,5.0,250.0,35.0,0.05,518.5703521288875,334.04322609821986,1.425828346849016,71.29141734245079,0.45699999999999996,0.0,prosperity,2.0
59,5.0,250.0,35.0,0.05,518.5703521288875,342.8012356037399,1.4622082556506435,73.11041278253217,0.457,-42.0,prosperity,2.0
60,4.0,250.0,35.0,0.04,518.5703521288875,351.82299363848375,1.5005817758276374,75.02908879138187,0.45699999999999996,0.0,prosperity,2.0
61,4.0,250.0,35.0,0.04,518.5703521288875,359.878608359969,1.5405271015402604,77.02635507701304,0.457,0.0,prosperity,2.0
62,4.0,250.0,35.0,0.04,518.5703521288875,371.7652238752261,1.6267273808920129,81.33636904460066,0.45699999999999996,0.0,prosperity,2.0
63,4.0,250.0,35.0,0.04,518.5703521288875,382.5331905824884,1.6956449814248602,84.78224907124299,0.45699999999999996,0.0,prosperity,2.0
64,4.0,250.0,35.0,0.04,518.5703521288875,396.08317495620014,1.7962034656301713,89.81017328150854,0.457,0.0,prosperity,2.0
65,4.0,250.0,35.0,0.04,518.5703521288875,407.1572924467175,1.8619248397925703,93.09624198962851,0.4570000000000001,0.0,prosperity,2.0
66,4.0,250.0,35.0,0.04,518.5703521288875,417.2583949851216,1.9125536981116815,95.62768490558408,0.4570000000000001,0.0,prosperity,2.0
67,4.0,250.0,35.0,0.04,518.5703521288875,430.2000479078507,1.996738252375907,99.83691261879534,0.4569999999999999,0.0,prosperity,2.0
68,4.0,250.0,35.0,0.04,518.5703521288875,445.5005932243583,2.1068695647962126,105.3434782398106,0.457,0.0,prosperity,2.0
69,4.0,250.0,35.0,0.04,518.5703521288875,461.59330130765136,2.2226197548698043,111.13098774349022,0.45699999999999996,0.0,prosperity,2.0
70,4.0,250.0,35.0,0.04,518.5703521288875,479.5824995813478,2.356623928302121,117.83119641510605,0.457,0.0,prosperity,2.0
71,4.0,250.0,35.0,0.04,518.5703521288875,498.30498898206383,2.4942933424021407,124.71466712010704,0.457,0.0,prosperity,2.0
72,4.0,250.0,35.0,0.04,518.5703521288875,515.7847803787307,2.611424837907214,130.57124189536074,0.457,0.0,prosperity,2.0
73,4.0,250.0,35.0,0.04,518.5703521288875,530.8033502948512,2.6927001890462106,134.6350094523105,0.45699999999999996,0.0,prosperity,2.0
74,4.0,250.0,35.0,0.04,518.5703521288875,552.14316771371,2.8493331425265898,142.46665712632952,0.45699999999999996,0.0,prosperity,2.0
75,4.0,250.0,35.0,0.04,518.5703521288875,573.862269216308,3.0043717101287886,150.21858550643944,0.45699999999999996,0.0,prosperity,2.0
76,4.0,250.0,35.0,0.04,518.5703521288875,591.5939709634773,3.1051356643359656,155.25678321679828,0.457,0.0,prosperity,2.0
77,4.0,250.0,35.0,0.04,518.5703521288875,611.6948172658331,3.230106046986659,161.50530234933294,0.4569999999999999,0.0,prosperity,2.0
78,4.0,250.0,35.0,0.04,518.5703521288875,627.7420933740669,3.3002983978499536,165.01491989249777,0.457,0.0,prosperity,2.0
79,4.0,250.0,35.0,0.04,518.5703521288875,644.6530089415055,3.378369256520831,168.91846282604155,0.457,-50.0,prosperity,2.0
80,3.0,250.0,35.0,0.03,518.5703521288875,667.5100921023972,3.526630075039768,176.33150375198835,0.457,0.0,prosperity,2.0
